num_pages_with_shareholder_proposal,Filename,Date Filed,CIK,Form Type,Company Name
1,edgar/data/869405/0001193125-15-241580.txt,2015-07-01,869405,DEF 14A,NUVEEN QUALITY MUNICIPAL FUND INC
2,edgar/data/869495/0001213900-15-006010.txt,2015-08-13,869495,DEF 14A,DEEP WELL OIL & GAS INC
1,edgar/data/872064/0001193125-15-241583.txt,2015-07-01,872064,DEF 14A,NUVEEN SELECT QUALITY MUNICIPAL FUND INC
1,edgar/data/873044/0000873044-15-000100.txt,2015-08-10,873044,DEF 14A,RADISYS CORP
1,edgar/data/874506/0001193125-15-241623.txt,2015-07-01,874506,DEF 14A,NUVEEN QUALITY INCOME MUNICIPAL FUND INC
1,edgar/data/876427/0001193125-15-245024.txt,2015-07-06,876427,DEF 14A,MONRO MUFFLER BRAKE INC
1,edgar/data/876441/0000350900-15-000025.txt,2015-08-24,876441,DEF 14A,FRANKLIN TEMPLETON INTERNATIONAL TRUST
1,edgar/data/878242/0001193125-15-241559.txt,2015-07-01,878242,DEF 14A,NUVEEN MUNICIPAL OPPORTUNITY FUND INC
0,edgar/data/880117/0001193125-15-319089.txt,2015-09-14,880117,DEF 14A,SANFILIPPO JOHN B & SON INC
0,edgar/data/880406/0001398344-15-005793.txt,2015-08-28,880406,DEF 14A,HERZFELD CARIBBEAN BASIN FUND INC
1,edgar/data/880845/0001193125-15-241574.txt,2015-07-01,880845,DEF 14A,NUVEEN PREMIER MUNICIPAL INCOME FUND INC
0,edgar/data/881890/0001567619-15-001177.txt,2015-09-15,881890,DEF 14A,ABAXIS INC
0,edgar/data/883107/0001193125-15-250694.txt,2015-07-13,883107,DEF 14A,NANOPHASE TECHNOLOGIES CORPORATION
1,edgar/data/883618/0001193125-15-241586.txt,2015-07-01,883618,DEF 14A,NUVEEN SELECT TAX FREE INCOME PORTFOLIO
0,edgar/data/885462/0001193805-15-001350.txt,2015-08-11,885462,DEF 14A,"GULF RESOURCES, INC."
0,edgar/data/885462/0001193805-15-001410.txt,2015-08-24,885462,DEF 14A,"GULF RESOURCES, INC."
1,edgar/data/885731/0001193125-15-241568.txt,2015-07-01,885731,DEF 14A,NUVEEN NEW YORK SELECT TAX -FREE INCOME PORTFOLIO
1,edgar/data/885732/0001193125-15-241527.txt,2015-07-01,885732,DEF 14A,NUVEEN CALIFORNIA SELECT TAX FREE INCOME PORTFOLIO
1,edgar/data/885733/0001193125-15-241589.txt,2015-07-01,885733,DEF 14A,NUVEEN SELECT TAX FREE INCOME PORTFOLIO 2
1,edgar/data/885734/0001193125-15-241577.txt,2015-07-01,885734,DEF 14A,NUVEEN PREMIUM INCOME MUNICIPAL FUND 2 INC
2,edgar/data/8858/0001193125-15-332839.txt,2015-09-30,8858,DEF 14A,AVNET INC
0,edgar/data/886043/0001193125-15-306265.txt,2015-08-28,886043,DEF 14A,WESTERN ASSET MANAGED MUNICIPALS FUND INC.
0,edgar/data/886328/0001019687-15-002819.txt,2015-07-21,886328,DEF 14A,E DIGITAL CORP
0,edgar/data/887194/0000930413-15-003424.txt,2015-08-20,887194,DEF 14A,LORD ABBETT RESEARCH FUND INC
5,edgar/data/887226/0001144204-15-057420.txt,2015-09-30,887226,DEF 14A,PERCEPTRON INC/MI
2,edgar/data/887590/0001193125-15-291280.txt,2015-08-14,887590,DEF 14A,"DEUTSCHE GLOBAL HIGH INCOME FUND, INC."
1,edgar/data/888411/0001193125-15-241587.txt,2015-07-01,888411,DEF 14A,NUVEEN SELECT TAX FREE INCOME PORTFOLIO 3
1,edgar/data/890119/0001193125-15-241582.txt,2015-07-01,890119,DEF 14A,NUVEEN SELECT MATURITIES MUNICIPAL FUND
0,edgar/data/890447/0001214782-15-000075.txt,2015-07-24,890447,DEF 14A,Vertex Energy Inc.
0,edgar/data/890491/0001193125-15-300275.txt,2015-08-24,890491,DEF 14A,BARNES & NOBLE INC
2,edgar/data/891024/0001193125-15-282098.txt,2015-08-07,891024,DEF 14A,"PATTERSON COMPANIES, INC."
2,edgar/data/891293/0001564590-15-005790.txt,2015-07-29,891293,DEF 14A,CTI BIOPHARMA CORP
0,edgar/data/891532/0001437749-15-015674.txt,2015-08-13,891532,DEF 14A,PERMA FIX ENVIRONMENTAL SERVICES INC
1,edgar/data/892538/0001193125-15-248090.txt,2015-07-08,892538,DEF 14A,SUNAMERICA SERIES TRUST
0,edgar/data/892538/0001193125-15-252488.txt,2015-07-14,892538,DEF 14A,SUNAMERICA SERIES TRUST
2,edgar/data/893949/0001193125-15-323425.txt,2015-09-18,893949,DEF 14A,"MEDNAX, INC."
0,edgar/data/894237/0001140361-15-026246.txt,2015-07-01,894237,DEF 14A,COGENTIX MEDICAL INC /DE/
1,edgar/data/895419/0000895419-15-000081.txt,2015-09-08,895419,DEF 14A,CREE INC
0,edgar/data/895523/0001193125-15-258620.txt,2015-07-22,895523,DEF 14A,WESTERN ASSET MANAGED HIGH INCOME FUND INC.
1,edgar/data/895574/0001206774-15-002114.txt,2015-07-01,895574,DEF 14A,Delaware Investments National Municipal Income Fund
1,edgar/data/895658/0001206774-15-002114.txt,2015-07-01,895658,DEF 14A,"DELAWARE INVESTMENTS MINNESOTA MUNICIPAL INCOME FUND II, INC"
0,edgar/data/895665/0001193125-15-331632.txt,2015-09-29,895665,DEF 14A,SUPERCONDUCTOR TECHNOLOGIES INC
1,edgar/data/896061/0001193125-15-241578.txt,2015-07-01,896061,DEF 14A,NUVEEN PREMIUM INCOME MUNICIPAL FUND 4 INC
0,edgar/data/896165/0001193125-15-299141.txt,2015-08-21,896165,DEF 14A,"STRATTON FUNDS, INC."
1,edgar/data/896923/0001206774-15-002114.txt,2015-07-01,896923,DEF 14A,"DELAWARE INVESTMENTS DIVIDEND & INCOME FUND, INC"
0,edgar/data/898031/0000930413-15-003424.txt,2015-08-20,898031,DEF 14A,LORD ABBETT SECURITIES TRUST
0,edgar/data/902978/0001193125-15-306252.txt,2015-08-28,902978,DEF 14A,WESTERN ASSET EMERGING MARKETS INCOME FUND INC.
1,edgar/data/904333/0001193125-15-327438.txt,2015-09-24,904333,DEF 14A,SCHWAB CAPITAL TRUST
1,edgar/data/906352/0001104659-15-063706.txt,2015-09-04,906352,DEF 14A,FIRST EAGLE FUNDS
0,edgar/data/906780/0001193125-15-326160.txt,2015-09-23,906780,DEF 14A,EMPIRE RESORTS INC
1,edgar/data/907573/0001206774-15-002114.txt,2015-07-01,907573,DEF 14A,"Delaware Investments Colorado Municipal Income Fund, Inc."
2,edgar/data/908406/0000908406-15-000079.txt,2015-08-11,908406,DEF 14A,AMERICAN CENTURY INVESTMENT TRUST
2,edgar/data/90896/0001193125-15-309267.txt,2015-09-01,90896,DEF 14A,SKYLINE CORP
0,edgar/data/909494/0001437749-15-014106.txt,2015-07-28,909494,DEF 14A,TUCOWS INC /PA/
0,edgar/data/910267/0001144204-15-043171.txt,2015-07-20,910267,DEF 14A,TITAN PHARMACEUTICALS INC
0,edgar/data/910679/0001193125-15-322441.txt,2015-09-17,910679,DEF 14A,WVS FINANCIAL CORP
0,edgar/data/911507/0000930413-15-003424.txt,2015-08-20,911507,DEF 14A,LORD ABBETT INVESTMENT TRUST
0,edgar/data/912023/0000905148-15-000698.txt,2015-07-21,912023,DEF 14A,KOREA EQUITY FUND INC
0,edgar/data/912147/0000949377-15-000282.txt,2015-08-03,912147,DEF 14A,"ROYCE MICRO-CAP TRUST, INC /MD/"
0,edgar/data/912577/0001623632-15-001376.txt,2015-09-14,912577,DEF 14A,FEDERATED INSURANCE SERIES
9,edgar/data/91419/0001193125-15-242141.txt,2015-07-01,91419,DEF 14A,J M SMUCKER Co
0,edgar/data/915358/0001193125-15-290837.txt,2015-08-14,915358,DEF 14A,SIGMATRON INTERNATIONAL INC
2,edgar/data/915779/0000915779-15-000046.txt,2015-07-14,915779,DEF 14A,DAKTRONICS INC /SD/
2,edgar/data/916907/0001571049-15-007839.txt,2015-09-22,916907,DEF 14A,SOUTHERN MISSOURI BANCORP INC
1,edgar/data/917225/0000917225-15-000019.txt,2015-07-20,917225,DEF 14A,SOLITARIO EXPLORATION & ROYALTY CORP.
1,edgar/data/918266/0001193125-15-327433.txt,2015-09-24,918266,DEF 14A,SCHWAB ANNUITY PORTFOLIOS
0,edgar/data/918386/0001193125-15-254988.txt,2015-07-17,918386,DEF 14A,QLOGIC CORP
3,edgar/data/919708/0001193125-15-291436.txt,2015-08-14,919708,DEF 14A,DEUTSCHE STRATEGIC INCOME TRUST
2,edgar/data/920465/0000920465-15-000049.txt,2015-07-20,920465,DEF 14A,LA JOLLA PHARMACEUTICAL CO
1,edgar/data/920547/0001104659-15-049500.txt,2015-07-02,920547,DEF 14A,TOUCHSTONE VARIABLE SERIES TRUST
0,edgar/data/921114/0001144204-15-041849.txt,2015-07-10,921114,DEF 14A,AmpliPhi Biosciences Corp
1,edgar/data/922612/0001193125-15-304898.txt,2015-08-27,922612,DEF 14A,SCHMITT INDUSTRIES INC
0,edgar/data/924515/0001121781-15-000215.txt,2015-07-31,924515,DEF 14A,GUIDED THERAPEUTICS INC
0,edgar/data/924719/0000924719-15-000015.txt,2015-07-22,924719,DEF 14A,SMITH MIDLAND CORP
1,edgar/data/925528/0001144204-15-043659.txt,2015-07-22,925528,DEF 14A,HUDSON TECHNOLOGIES INC /NY
3,edgar/data/92679/0001193125-15-324582.txt,2015-09-22,92679,DEF 14A,SPARTON CORP
2,edgar/data/929351/0001193125-15-268244.txt,2015-07-29,929351,DEF 14A,LIONS GATE ENTERTAINMENT CORP /CN/
2,edgar/data/929545/0001193125-15-278950.txt,2015-08-06,929545,DEF 14A,"CONDOR HOSPITALITY TRUST, INC."
2,edgar/data/930775/0001144204-15-045066.txt,2015-07-30,930775,DEF 14A,ENCISION INC
1,edgar/data/930828/0000930828-15-000016.txt,2015-08-05,930828,DEF 14A,TEMPLETON RUSSIA & EAST EUROPEAN FUND INC
0,edgar/data/932699/0000932699-15-000055.txt,2015-07-28,932699,DEF 14A,AMERICAN POWER GROUP Corp
2,edgar/data/933034/0001193125-15-312180.txt,2015-09-04,933034,DEF 14A,STRATTEC SECURITY CORP
0,edgar/data/933691/0000933691-15-000348.txt,2015-09-21,933691,DEF 14A,JNL SERIES TRUST
0,edgar/data/935419/0001144204-15-042090.txt,2015-07-10,935419,DEF 14A,"RCI HOSPITALITY HOLDINGS, INC."
0,edgar/data/93676/0001437749-15-016644.txt,2015-08-31,93676,DEF 14A,STARRETT L S CO
4,edgar/data/939930/0001193125-15-249714.txt,2015-07-10,939930,DEF 14A,"ALLIANCE ONE INTERNATIONAL, INC."
8,edgar/data/940944/0001193125-15-278310.txt,2015-08-05,940944,DEF 14A,DARDEN RESTAURANTS INC
0,edgar/data/943906/0001354488-15-004133.txt,2015-09-01,943906,DEF 14A,WNC HOUSING TAX CREDIT FUND V LP SERIES 4
1,edgar/data/944745/0001193125-15-320608.txt,2015-09-16,944745,DEF 14A,"CIVISTA BANCSHARES, INC."
0,edgar/data/945384/0001354488-15-004086.txt,2015-08-27,945384,DEF 14A,CICERO INC
0,edgar/data/945699/0001193125-15-262781.txt,2015-07-24,945699,DEF 14A,IXYS CORP /DE/
2,edgar/data/946563/0001104659-15-052994.txt,2015-07-24,946563,DEF 14A,RETRACTABLE TECHNOLOGIES INC
3,edgar/data/946581/0001193125-15-266140.txt,2015-07-28,946581,DEF 14A,TAKE TWO INTERACTIVE SOFTWARE INC
0,edgar/data/946644/0000946644-15-000028.txt,2015-07-07,946644,DEF 14A,HEMISPHERX BIOPHARMA INC
0,edgar/data/946644/0000946644-15-000045.txt,2015-08-10,946644,DEF 14A,HEMISPHERX BIOPHARMA INC
0,edgar/data/94825/0001193125-15-299163.txt,2015-08-21,94825,DEF 14A,"STRATTON MID CAP VALUE FUND, INC."
0,edgar/data/949157/0000949157-15-000070.txt,2015-07-13,949157,DEF 14A,CENTURY ALUMINUM CO
0,edgar/data/9521/0001133796-15-000125.txt,2015-09-14,9521,DEF 14A,BANCROFT FUND LTD
1,edgar/data/96536/0000096536-15-000023.txt,2015-09-25,96536,DEF 14A,TAYLOR DEVICES INC
0,edgar/data/96793/0001193125-15-332603.txt,2015-09-29,96793,DEF 14A,SUNLINK HEALTH SYSTEMS INC
0,edgar/data/98338/0001213900-15-007263.txt,2015-09-24,98338,DEF 14A,TSR INC
1,edgar/data/98752/0001047469-15-006703.txt,2015-08-07,98752,DEF 14A,TOROTEL INC
2,edgar/data/99302/0001206774-15-002309.txt,2015-07-23,99302,DEF 14A,TRANSCAT INC
0,edgar/data/99359/0001193125-15-268380.txt,2015-07-29,99359,DEF 14A,BREEZE-EASTERN CORP
0,edgar/data/1001115/0001193125-15-411606.txt,2015-12-23,1001115,DEF 14A,GEOSPACE TECHNOLOGIES CORP
1,edgar/data/1001601/0001144204-15-066982.txt,2015-11-19,1001601,DEF 14A,MGT CAPITAL INVESTMENTS INC
0,edgar/data/1001614/0001140361-15-039069.txt,2015-10-30,1001614,DEF 14A,TENGASCO INC
1,edgar/data/1001907/0001001907-15-000020.txt,2015-10-19,1001907,DEF 14A,ASTROTECH Corp
0,edgar/data/1002517/0001193125-15-405985.txt,2015-12-17,1002517,DEF 14A,"Nuance Communications, Inc."
0,edgar/data/1003078/0001144204-15-070438.txt,2015-12-11,1003078,DEF 14A,MSC INDUSTRIAL DIRECT CO INC
1,edgar/data/1003632/0001104659-15-073180.txt,2015-10-28,1003632,DEF 14A,SEI ASSET ALLOCATION TRUST
0,edgar/data/1003642/0001437749-15-020242.txt,2015-11-09,1003642,DEF 14A,IMPAX LABORATORIES INC
2,edgar/data/1004155/0001193125-15-342013.txt,2015-10-13,1004155,DEF 14A,AGL RESOURCES INC
5,edgar/data/1004724/0001004724-15-000123.txt,2015-10-26,1004724,DEF 14A,"ADCARE HEALTH SYSTEMS, INC"
21,edgar/data/100493/0000100493-15-000163.txt,2015-12-18,100493,DEF 14A,TYSON FOODS INC
0,edgar/data/1005731/0001213900-15-008072.txt,2015-10-30,1005731,DEF 14A,IDT CORP
0,edgar/data/1006028/0001558370-15-002906.txt,2015-12-23,1006028,DEF 14A,"PURE BIOSCIENCE, INC."
0,edgar/data/1006281/0001144204-15-057696.txt,2015-10-01,1006281,DEF 14A,"Protalix BioTherapeutics, Inc."
0,edgar/data/1006655/0001006655-15-000042.txt,2015-10-28,1006655,DEF 14A,EVOLUTION PETROLEUM CORP
0,edgar/data/1009829/0001144204-15-063146.txt,2015-11-05,1009829,DEF 14A,JAKKS PACIFIC INC
0,edgar/data/1010470/0000939057-15-000475.txt,2015-10-16,1010470,DEF 14A,PROVIDENT FINANCIAL HOLDINGS INC
1,edgar/data/1011109/0001552781-15-000963.txt,2015-10-30,1011109,DEF 14A,ACRE REALTY INVESTORS INC
0,edgar/data/1011509/0001104659-15-080717.txt,2015-11-23,1011509,DEF 14A,Golden Minerals Co
0,edgar/data/1013237/0001437749-15-019218.txt,2015-10-30,1013237,DEF 14A,FACTSET RESEARCH SYSTEMS INC
0,edgar/data/101507/0001398344-15-007571.txt,2015-11-12,101507,DEF 14A,US GLOBAL INVESTORS FUNDS
0,edgar/data/101538/0001354488-15-004688.txt,2015-10-22,101538,DEF 14A,UNITED STATES ANTIMONY CORP
0,edgar/data/1016504/0001016504-15-000012.txt,2015-10-26,1016504,DEF 14A,INTEGRATED BIOPHARMA INC
0,edgar/data/1019034/0001437749-15-022268.txt,2015-12-15,1019034,DEF 14A,BIO KEY INTERNATIONAL INC
0,edgar/data/1020859/0001020859-15-000183.txt,2015-11-06,1020859,DEF 14A,UNITED NATURAL FOODS INC
2,edgar/data/1021270/0001193125-15-353292.txt,2015-10-26,1021270,DEF 14A,FAMOUS DAVES OF AMERICA INC
0,edgar/data/1021604/0001178913-15-003575.txt,2015-11-25,1021604,DEF 14A,ON TRACK INNOVATIONS LTD
0,edgar/data/1022695/0000878467-15-000676.txt,2015-10-02,1022695,DEF 14A,FIDELITY REVERE STREET TRUST
2,edgar/data/1023459/0001019687-15-004639.txt,2015-12-29,1023459,DEF 14A,SIMULATIONS PLUS INC
0,edgar/data/102426/0001512779-15-000024.txt,2015-10-06,102426,DEF 14A,BOULDER GROWTH & INCOME FUND
0,edgar/data/1024478/0001308179-15-000204.txt,2015-12-22,1024478,DEF 14A,ROCKWELL AUTOMATION INC
1,edgar/data/1025836/0001193125-15-411603.txt,2015-12-23,1025836,DEF 14A,QUANTITATIVE MASTER SERIES LLC
1,edgar/data/1026144/0001193125-15-411603.txt,2015-12-23,1026144,DEF 14A,"BLACKROCK INDEX FUNDS, INC."
0,edgar/data/1026977/0001398344-15-007196.txt,2015-10-29,1026977,DEF 14A,CITY NATIONAL ROCHDALE FUNDS
0,edgar/data/1027596/0000894189-15-005758.txt,2015-11-05,1027596,DEF 14A,ADVISORS SERIES TRUST
0,edgar/data/1028153/0001615774-15-003575.txt,2015-12-04,1028153,DEF 14A,"Axion Power International, Inc."
2,edgar/data/1028215/0001564590-15-011173.txt,2015-12-01,1028215,DEF 14A,KMG CHEMICALS INC
2,edgar/data/1029068/0001580642-15-005321.txt,2015-11-23,1029068,DEF 14A,ADVISORONE FUNDS
2,edgar/data/1029581/0001213900-15-009314.txt,2015-12-07,1029581,DEF 14A,Modsys International Ltd
1,edgar/data/103096/0001511284-15-000050.txt,2015-10-21,103096,DEF 14A,TRC COMPANIES INC /DE/
0,edgar/data/1033969/0001193125-15-343848.txt,2015-10-14,1033969,DEF 14A,"COHEN & STEERS GLOBAL REALTY SHARES, INC"
0,edgar/data/1034760/0001144204-15-061921.txt,2015-10-30,1034760,DEF 14A,WIDEPOINT CORP
1,edgar/data/103595/0001193125-15-353064.txt,2015-10-26,103595,DEF 14A,VILLAGE SUPER MARKET INC
1,edgar/data/1039803/0001193125-15-345507.txt,2015-10-16,1039803,DEF 14A,PROFUNDS
1,edgar/data/1040612/0001040612-15-000120.txt,2015-12-24,1040612,DEF 14A,MADISON FUNDS
0,edgar/data/1041102/0000728889-15-001798.txt,2015-12-22,1041102,DEF 14A,OPPENHEIMER INTERNATIONAL SMALL CO FUND
1,edgar/data/1041514/0001062993-15-005267.txt,2015-10-02,1041514,DEF 14A,NET 1 UEPS TECHNOLOGIES INC
0,edgar/data/1041803/0001193125-15-407652.txt,2015-12-18,1041803,DEF 14A,PRICESMART INC
0,edgar/data/1041917/0001193125-15-343848.txt,2015-10-14,1041917,DEF 14A,COHEN & STEERS REAL ESTATE SECURITIES FUND INC
0,edgar/data/1045701/0001398344-15-008096.txt,2015-12-07,1045701,DEF 14A,Monteagle Funds
0,edgar/data/1045701/0001398344-15-008115.txt,2015-12-08,1045701,DEF 14A,Monteagle Funds
0,edgar/data/1046050/0000939057-15-000588.txt,2015-12-18,1046050,DEF 14A,TIMBERLAND BANCORP INC
0,edgar/data/1048268/0001193125-15-413732.txt,2015-12-28,1048268,DEF 14A,"Integrated Electrical Services, Inc."
0,edgar/data/104897/0001437749-15-021117.txt,2015-11-18,104897,DEF 14A,"WSI INDUSTRIES, INC."
3,edgar/data/1049521/0001049521-15-000040.txt,2015-10-23,1049521,DEF 14A,MERCURY SYSTEMS INC
0,edgar/data/105132/0000105132-15-000042.txt,2015-10-29,105132,DEF 14A,WD 40 CO
2,edgar/data/1057060/0001193125-15-412864.txt,2015-12-23,1057060,DEF 14A,MARINEMAX INC
0,edgar/data/105744/0001010549-15-000316.txt,2015-10-30,105744,DEF 14A,"New Concept Energy, Inc."
3,edgar/data/1059272/0001193125-15-358977.txt,2015-10-30,1059272,DEF 14A,"bebe stores, inc."
2,edgar/data/1061353/0001193125-15-408577.txt,2015-12-21,1061353,DEF 14A,CREDIT SUISSE HIGH YIELD BOND FUND
0,edgar/data/1062438/0001174947-15-001852.txt,2015-12-23,1062438,DEF 14A,PULASKI FINANCIAL CORP
1,edgar/data/1062805/0001193125-15-411603.txt,2015-12-23,1062805,DEF 14A,BLACKROCK MASTER LLC
1,edgar/data/1062806/0001193125-15-411603.txt,2015-12-23,1062806,DEF 14A,"BLACKROCK SERIES, INC."
0,edgar/data/1066764/0001185185-15-002525.txt,2015-10-13,1066764,DEF 14A,"Spine Injury Solutions, Inc"
1,edgar/data/1066923/0001213900-15-007786.txt,2015-10-20,1066923,DEF 14A,"SkyPeople Fruit Juice, Inc"
5,edgar/data/1067294/0001193125-15-336118.txt,2015-10-02,1067294,DEF 14A,"CRACKER BARREL OLD COUNTRY STORE, INC"
0,edgar/data/1068963/0001193125-15-417505.txt,2015-12-30,1068963,DEF 14A,LMP CORPORATE LOAN FUND INC.
1,edgar/data/1069533/0001069533-15-000027.txt,2015-12-10,1069533,DEF 14A,RGC RESOURCES INC
0,edgar/data/1071411/0001354488-15-004842.txt,2015-11-05,1071411,DEF 14A,FUSION TELECOMMUNICATIONS INTERNATIONAL INC
0,edgar/data/1072379/0001144204-15-063166.txt,2015-11-06,1072379,DEF 14A,NORTHWEST BIOTHERAPEUTICS INC
0,edgar/data/1073349/0001193125-15-340838.txt,2015-10-09,1073349,DEF 14A,BOTTOMLINE TECHNOLOGIES INC /DE/
1,edgar/data/1074952/0001193125-15-339438.txt,2015-10-07,1074952,DEF 14A,NUVEEN CALIFORNIA DIVIDEND ADVANTAGE MUNICIPAL FUND
4,edgar/data/107687/0000107687-15-000047.txt,2015-10-27,107687,DEF 14A,WINNEBAGO INDUSTRIES INC
0,edgar/data/1077370/0001437749-15-018980.txt,2015-10-28,1077370,DEF 14A,"Prism Technologies Group, Inc."
2,edgar/data/1077866/0001615774-15-002905.txt,2015-10-13,1077866,DEF 14A,LOOKSMART LTD
0,edgar/data/1078271/0001626129-15-000218.txt,2015-10-02,1078271,DEF 14A,EXTREME NETWORKS INC
2,edgar/data/10795/0001193125-15-405657.txt,2015-12-17,10795,DEF 14A,BECTON DICKINSON & CO
0,edgar/data/1082506/0001193125-15-356284.txt,2015-10-28,1082506,DEF 14A,"UNWIRED PLANET, INC."
1,edgar/data/1082733/0001493152-15-005046.txt,2015-10-29,1082733,DEF 14A,"NuSTATE ENERGY HOLDINGS, INC."
0,edgar/data/108312/0001193125-15-398573.txt,2015-12-09,108312,DEF 14A,"Woodward, Inc."
0,edgar/data/1083689/0000948520-15-000067.txt,2015-11-17,1083689,DEF 14A,SOUTHCOAST FINANCIAL CORP
0,edgar/data/1084384/0001144204-15-063266.txt,2015-11-06,1084384,DEF 14A,ELEPHANT TALK COMMUNICATIONS CORP
0,edgar/data/1084869/0001437749-15-018859.txt,2015-10-26,1084869,DEF 14A,1 800 FLOWERS COM INC
1,edgar/data/1087786/0001193125-15-339454.txt,2015-10-07,1087786,DEF 14A,NUVEEN NEW JERSEY DIVIDEND ADVANTAGE MUNICIPAL FUND
0,edgar/data/1089143/0001437749-15-019031.txt,2015-10-29,1089143,DEF 14A,COLLECTORS UNIVERSE INC
0,edgar/data/1089531/0001144204-15-063460.txt,2015-11-09,1089531,DEF 14A,"KINGOLD JEWELRY, INC."
1,edgar/data/1089872/0001193125-15-347174.txt,2015-10-19,1089872,DEF 14A,"GAIAM, INC"
2,edgar/data/1090116/0001193125-15-351993.txt,2015-10-23,1090116,DEF 14A,NUVEEN DIVIDEND ADVANTAGE MUNICIPAL INCOME FUND
0,edgar/data/1090154/0000894189-15-006221.txt,2015-12-07,1090154,DEF 14A,MARKETOCRACY FUNDS
0,edgar/data/1091325/0001213900-15-008847.txt,2015-11-18,1091325,DEF 14A,"CHINA YIDA HOLDING, CO."
1,edgar/data/1095789/0001193125-15-411603.txt,2015-12-23,1095789,DEF 14A,MASTER LARGE CAP SERIES LLC
0,edgar/data/1095858/0001437749-15-021392.txt,2015-11-24,1095858,DEF 14A,"ERBA Diagnostics, Inc."
4,edgar/data/1096752/0001193125-15-402123.txt,2015-12-14,1096752,DEF 14A,EDGEWELL PERSONAL CARE Co
0,edgar/data/1096903/0001193125-15-343848.txt,2015-10-14,1096903,DEF 14A,COHEN & STEERS INSTITUTIONAL REALTY SHARES INC
1,edgar/data/1097077/0001193125-15-411603.txt,2015-12-23,1097077,DEF 14A,"BLACKROCK LARGE CAP SERIES FUNDS, INC."
1,edgar/data/1101396/0001101396-15-000050.txt,2015-12-29,1101396,DEF 14A,"DELTA APPAREL, INC"
0,edgar/data/1102238/0001387131-15-003229.txt,2015-11-10,1102238,DEF 14A,AMERICAN REALTY INVESTORS INC
0,edgar/data/1105076/0001144204-15-070784.txt,2015-12-14,1105076,DEF 14A,ARBITRAGE FUNDS
0,edgar/data/1106644/0001010549-15-000313.txt,2015-10-29,1106644,DEF 14A,"CHINA PHARMA HOLDINGS, INC."
0,edgar/data/110698/0001193125-15-335974.txt,2015-10-02,110698,DEF 14A,HORACE MANN LIFE INSURANCE CO SEPARATE ACCOUNT
1,edgar/data/1109441/0001109441-15-000028.txt,2015-12-24,1109441,DEF 14A,FRANKLIN FLOATING RATE MASTER TRUST
0,edgar/data/1110783/0001206774-15-003737.txt,2015-12-10,1110783,DEF 14A,MONSANTO CO /NEW/
0,edgar/data/1110805/0001104659-15-085341.txt,2015-12-17,1110805,DEF 14A,NuStar Energy L.P.
0,edgar/data/1111741/0001121781-15-000331.txt,2015-11-18,1111741,DEF 14A,DYNARESOURCE INC
0,edgar/data/1113256/0001206774-15-003748.txt,2015-12-11,1113256,DEF 14A,MERITOR INC
0,edgar/data/1114925/0001019687-15-003650.txt,2015-10-07,1114925,DEF 14A,LANTRONIX INC
1,edgar/data/1124105/0001193125-15-385353.txt,2015-11-23,1124105,DEF 14A,"CATALYST BIOSCIENCES, INC."
0,edgar/data/1124524/0001144204-15-057733.txt,2015-10-01,1124524,DEF 14A,"Cryoport, Inc."
0,edgar/data/1125920/0001626129-15-000246.txt,2015-11-18,1125920,DEF 14A,SHUTTERFLY INC
1,edgar/data/1126956/0001206774-15-003826.txt,2015-12-18,1126956,DEF 14A,LACLEDE GROUP INC
1,edgar/data/1127706/0001193125-15-339441.txt,2015-10-07,1127706,DEF 14A,NUVEEN CALIFORNIA DIVIDEND ADVANTAGE MUNICIPAL FUND 2
2,edgar/data/1131062/0001193125-15-351989.txt,2015-10-23,1131062,DEF 14A,NUVEEN DIVIDEND ADVANTAGE MUNICIPAL FUND 2
0,edgar/data/1133818/0001144204-15-064325.txt,2015-11-12,1133818,DEF 14A,BIO-PATH HOLDINGS INC
0,edgar/data/1135971/0001571049-15-008495.txt,2015-10-28,1135971,DEF 14A,PEPCO HOLDINGS INC
0,edgar/data/1137411/0001137411-15-000141.txt,2015-12-16,1137411,DEF 14A,ROCKWELL COLLINS INC
1,edgar/data/1137888/0001193125-15-339444.txt,2015-10-07,1137888,DEF 14A,NUVEEN CALIFORNIA DIVIDEND ADVANTAGE MUNICIPAL FUND 3
4,edgar/data/1140215/0001493152-15-005234.txt,2015-11-09,1140215,DEF 14A,"REED'S, INC."
0,edgar/data/1140310/0001102624-15-001542.txt,2015-10-07,1140310,DEF 14A,"EnSync, Inc."
3,edgar/data/1140392/0001193125-15-385325.txt,2015-11-23,1140392,DEF 14A,PIMCO MUNICIPAL INCOME FUND
3,edgar/data/1140410/0001193125-15-385325.txt,2015-11-23,1140410,DEF 14A,PIMCO NEW YORK MUNICIPAL INCOME FUND
3,edgar/data/1140411/0001193125-15-385325.txt,2015-11-23,1140411,DEF 14A,PIMCO CALIFORNIA MUNICIPAL INCOME FUND
0,edgar/data/1141306/0000891804-15-000748.txt,2015-10-13,1141306,DEF 14A,HENDERSON GLOBAL FUNDS
0,edgar/data/1143513/0001193125-15-401454.txt,2015-12-11,1143513,DEF 14A,GLADSTONE CAPITAL CORP
0,edgar/data/1144215/0001144215-15-000161.txt,2015-11-20,1144215,DEF 14A,ACUITY BRANDS INC
4,edgar/data/1145255/0001193125-15-396562.txt,2015-12-07,1145255,DEF 14A,HENNESSY ADVISORS INC
